user_id,session_date,session_length_minutes
user_4543,2025-06-12,28
user_4543,2025-06-15,4
user_4543,2025-06-13,4
user_4543,2025-06-12,27
user_4543,2025-06-29,61
user_4543,2025-06-15,1
user_4543,2025-06-19,1
user_4543,2025-06-21,24
user_4543,2025-06-11,28
user_4543,2025-06-13,9
user_4543,2025-06-10,11
user_4543,2025-06-13,20
user_4543,2025-06-13,19
user_4543,2025-06-13,5
user_4544,2025-06-10,63
user_4544,2025-06-27,13
user_4544,2025-06-08,15
user_4544,2025-06-08,35
user_4544,2025-06-13,4
user_4544,2025-06-22,3
user_4544,2025-06-19,20
user_4544,2025-06-09,21
user_4544,2025-06-23,30
user_4544,2025-06-17,2
user_4544,2025-06-09,7
user_4544,2025-06-09,15
user_4544,2025-06-30,11
user_4544,2025-06-29,7
user_4544,2025-06-13,18
user_4544,2025-06-18,9
user_4544,2025-06-14,18
user_4545,2025-05-10,28
user_4545,2025-06-03,2
user_4545,2025-05-02,1
user_4545,2025-05-04,15
user_4545,2025-05-03,5
user_4545,2025-05-03,42
user_4545,2025-05-22,12
user_4545,2025-05-05,51
user_4545,2025-05-11,3
user_4545,2025-05-18,7
user_4545,2025-05-21,15
user_4545,2025-05-13,24
user_4545,2025-05-02,26
user_4545,2025-05-04,28
user_4545,2025-05-05,1
user_4545,2025-05-11,90
user_4545,2025-05-02,1
user_4545,2025-05-04,2
user_4545,2025-05-15,18
user_4545,2025-05-02,2
user_4546,2025-05-30,1
user_4546,2025-06-13,56
user_4546,2025-06-16,1
user_4546,2025-05-31,33
user_4546,2025-06-12,4
user_4546,2025-06-12,7
user_4546,2025-06-22,41
user_4546,2025-06-04,15
user_4546,2025-06-09,3
user_4546,2025-06-06,29
user_4546,2025-05-29,5
user_4546,2025-06-15,10
user_4546,2025-05-30,6
user_4546,2025-06-10,19
user_4546,2025-06-07,10
user_4546,2025-06-11,28
user_4546,2025-06-10,32
user_4547,2025-06-20,66
user_4547,2025-06-12,4
user_4547,2025-06-10,12
user_4547,2025-06-24,5
user_4547,2025-06-16,2
user_4547,2025-06-18,65
user_4547,2025-06-23,11
user_4547,2025-06-20,17
user_4547,2025-06-20,1
user_4547,2025-06-20,16
user_4548,2025-05-28,10
user_4548,2025-06-26,1
user_4548,2025-05-10,26
user_4548,2025-06-09,1
user_4548,2025-05-21,11
user_4548,2025-05-16,24
user_4548,2025-05-12,14
user_4548,2025-05-21,3
user_4549,2025-05-02,88
user_4549,2025-05-02,2
user_4549,2025-05-13,1
user_4549,2025-05-29,67
user_4549,2025-05-08,17
user_4549,2025-05-23,5
user_4549,2025-05-07,43
user_4549,2025-05-06,52
user_4549,2025-05-13,27
user_4549,2025-05-12,28
user_4549,2025-05-21,58
user_4549,2025-05-04,75
user_4549,2025-05-19,14
user_4549,2025-05-07,10
user_4550,2025-07-01,5
user_4550,2025-06-28,15
user_4550,2025-06-22,10
user_4550,2025-06-29,45
user_4550,2025-06-24,5
user_4550,2025-06-20,18
user_4550,2025-06-22,19
user_4550,2025-07-01,18
user_4550,2025-06-20,85
user_4550,2025-06-26,13
user_4550,2025-06-26,14
user_4550,2025-06-22,4
user_4551,2025-05-20,32
user_4551,2025-05-15,4
user_4551,2025-05-16,3
user_4551,2025-05-14,1
user_4551,2025-05-11,4
user_4551,2025-05-15,57
user_4551,2025-05-17,2
user_4551,2025-05-13,5
user_4551,2025-06-03,9
user_4551,2025-06-07,1
user_4551,2025-05-30,12
user_4551,2025-06-02,27
user_4551,2025-05-14,9
user_4552,2025-05-24,16
user_4552,2025-05-17,23
user_4552,2025-06-08,47
user_4552,2025-05-20,25
user_4552,2025-05-17,5
user_4552,2025-05-23,6
user_4552,2025-05-16,26
user_4552,2025-06-03,14
user_4552,2025-05-13,25
user_4552,2025-05-27,55
user_4552,2025-05-20,17
user_4552,2025-05-25,14
user_4552,2025-05-15,33
user_4552,2025-05-23,6
user_4552,2025-06-16,35
user_4552,2025-05-17,1
user_4552,2025-06-13,2
user_4552,2025-05-17,4
user_4553,2025-05-13,12
user_4553,2025-07-01,14
user_4553,2025-05-10,19
user_4553,2025-05-17,1
user_4553,2025-05-28,1
user_4553,2025-05-10,27
user_4553,2025-05-16,1
user_4553,2025-05-17,9
user_4553,2025-05-23,1
user_4553,2025-05-14,13
user_4553,2025-05-18,24
user_4553,2025-05-14,4
user_4553,2025-05-15,6
user_4553,2025-05-22,1
user_4553,2025-06-07,43
user_4553,2025-05-13,2
user_4553,2025-05-20,59
user_4553,2025-06-05,1
user_4553,2025-05-15,17
user_4553,2025-05-27,12
user_4553,2025-05-16,17
user_4554,2025-05-24,65
user_4554,2025-05-20,7
user_4554,2025-05-17,21
user_4554,2025-05-20,36
user_4554,2025-05-16,125
user_4554,2025-06-05,8
user_4554,2025-06-02,141
user_4554,2025-05-17,14
user_4554,2025-05-21,23
user_4554,2025-05-14,34
user_4554,2025-05-16,12
user_4554,2025-05-23,12
user_4554,2025-05-14,9
user_4554,2025-05-19,13
user_4554,2025-06-20,10
user_4554,2025-05-23,2
user_4554,2025-05-16,1
user_4554,2025-05-20,13
user_4554,2025-06-08,23
user_4554,2025-05-16,1
user_4554,2025-05-15,1
user_4554,2025-06-16,24
user_4554,2025-05-14,3
user_4555,2025-05-25,3
user_4555,2025-06-08,16
user_4555,2025-05-21,47
user_4555,2025-05-25,15
user_4555,2025-05-23,2
user_4555,2025-05-20,12
user_4555,2025-05-30,4
user_4555,2025-05-19,14
user_4555,2025-05-19,11
user_4555,2025-05-26,13
user_4555,2025-06-10,1
user_4555,2025-06-10,19
user_4555,2025-05-19,2
user_4555,2025-06-04,1
user_4555,2025-05-26,42
user_4555,2025-06-13,19
user_4555,2025-06-20,21
user_4555,2025-06-14,38
user_4556,2025-06-21,5
user_4556,2025-06-21,16
user_4556,2025-06-22,16
user_4556,2025-06-22,1
user_4556,2025-06-21,10
user_4556,2025-06-22,1
user_4556,2025-06-25,21
user_4556,2025-06-28,14
user_4556,2025-06-26,14
user_4556,2025-06-20,12
user_4557,2025-06-25,20
user_4557,2025-06-30,34
user_4557,2025-06-25,16
user_4557,2025-06-26,7
user_4557,2025-06-25,96
user_4558,2025-06-11,45
user_4558,2025-05-17,9
user_4558,2025-05-15,15
user_4558,2025-05-18,24
user_4558,2025-05-17,40
user_4558,2025-05-10,59
user_4558,2025-05-11,6
user_4558,2025-05-27,10
user_4558,2025-05-18,17
user_4558,2025-05-10,10
user_4558,2025-06-02,1
user_4558,2025-05-21,13
user_4558,2025-05-09,13
user_4558,2025-05-13,20
user_4558,2025-05-11,8
user_4558,2025-05-18,28
user_4558,2025-05-12,25
user_4559,2025-06-27,6
user_4559,2025-07-01,8
user_4559,2025-06-27,3
user_4559,2025-06-27,4
user_4559,2025-07-01,7
user_4559,2025-06-26,20
user_4560,2025-06-22,7
user_4560,2025-06-27,36
user_4560,2025-06-09,20
user_4560,2025-06-26,14
user_4560,2025-06-20,4
user_4560,2025-06-17,18
user_4560,2025-06-11,51
user_4560,2025-06-13,24
user_4560,2025-06-08,1
user_4560,2025-06-20,3
user_4560,2025-06-15,2
user_4560,2025-06-23,9
user_4560,2025-06-08,1
user_4560,2025-06-10,4
user_4561,2025-06-01,29
user_4561,2025-05-29,4
user_4561,2025-05-31,1
user_4561,2025-06-01,8
user_4561,2025-06-03,1
user_4561,2025-05-30,14
user_4561,2025-06-14,1
user_4561,2025-05-29,1
user_4561,2025-06-03,4
user_4561,2025-06-01,9
user_4561,2025-05-29,61
user_4561,2025-06-06,27
user_4561,2025-06-07,11
user_4561,2025-06-26,8
user_4562,2025-05-08,22
user_4562,2025-05-20,52
user_4562,2025-05-12,22
user_4562,2025-06-02,14
user_4562,2025-05-23,15
user_4562,2025-05-21,17
user_4562,2025-05-05,4
user_4562,2025-05-06,6
user_4562,2025-05-08,23
user_4562,2025-05-22,3
user_4562,2025-05-11,21
user_4562,2025-05-10,1
user_4562,2025-05-13,7
user_4562,2025-05-05,11
user_4562,2025-05-15,15
user_4562,2025-05-05,3
user_4562,2025-05-07,1
user_4562,2025-05-24,6
user_4562,2025-05-24,25
user_4562,2025-05-31,17
user_4562,2025-05-17,3
user_4562,2025-05-14,15
user_4562,2025-05-09,5
user_4563,2025-06-08,1
user_4563,2025-05-20,2
user_4563,2025-05-23,33
user_4563,2025-05-28,18
user_4563,2025-05-28,17
user_4563,2025-05-20,24
user_4563,2025-06-04,71
user_4563,2025-05-31,15
user_4563,2025-05-27,7
user_4563,2025-05-26,1
user_4563,2025-06-23,1
user_4563,2025-05-21,14
user_4563,2025-05-25,41
user_4563,2025-05-23,25
user_4563,2025-05-25,9
user_4563,2025-05-22,33
user_4563,2025-05-22,1
user_4564,2025-05-07,4
user_4564,2025-06-02,22
user_4564,2025-05-17,3
user_4564,2025-05-15,39
user_4564,2025-05-17,1
user_4564,2025-05-11,24
user_4564,2025-05-06,8
user_4564,2025-05-18,36
user_4564,2025-05-16,36
user_4564,2025-05-16,53
user_4564,2025-05-06,8
user_4564,2025-05-06,9
user_4564,2025-05-08,5
user_4564,2025-05-09,6
user_4564,2025-05-14,20
user_4564,2025-05-08,3
user_4564,2025-05-11,7
user_4564,2025-05-31,31
user_4564,2025-05-27,2
user_4565,2025-05-28,30
user_4565,2025-06-16,6
user_4565,2025-06-30,36
user_4565,2025-05-28,17
user_4565,2025-05-29,12
user_4565,2025-06-03,22
user_4565,2025-06-05,8
user_4565,2025-06-03,1
user_4565,2025-06-04,75
user_4565,2025-06-04,40
user_4565,2025-06-16,62
user_4565,2025-05-27,20
user_4565,2025-06-21,31
user_4565,2025-06-01,6
user_4566,2025-06-24,24
user_4566,2025-06-23,35
user_4566,2025-06-24,10
user_4566,2025-06-25,7
user_4566,2025-06-26,8
user_4566,2025-06-22,4
user_4566,2025-06-30,17
user_4566,2025-06-24,1
user_4567,2025-05-06,38
user_4567,2025-05-11,1
user_4567,2025-05-26,29
user_4567,2025-05-08,18
user_4567,2025-05-05,3
user_4567,2025-05-02,15
user_4567,2025-05-03,8
user_4567,2025-05-05,9
user_4567,2025-05-03,30
user_4567,2025-05-15,34
user_4568,2025-05-30,17
user_4568,2025-06-25,7
user_4568,2025-06-07,4
user_4568,2025-06-01,61
user_4568,2025-05-29,29
user_4568,2025-06-18,18
user_4568,2025-05-29,28
user_4568,2025-06-03,29
user_4568,2025-05-30,19
user_4568,2025-06-02,1
user_4568,2025-06-05,17
user_4568,2025-06-24,51
user_4568,2025-06-10,9
user_4568,2025-05-29,25
user_4568,2025-06-03,7
user_4569,2025-06-09,24
user_4569,2025-06-11,1
user_4569,2025-06-10,43
user_4569,2025-06-29,28
user_4569,2025-06-07,50
user_4569,2025-06-29,3
user_4569,2025-06-12,14
user_4569,2025-06-07,6
user_4569,2025-06-10,15
user_4569,2025-06-07,11
user_4569,2025-06-11,16
user_4569,2025-06-11,3
user_4569,2025-06-21,2
user_4570,2025-05-19,12
user_4570,2025-05-14,6
user_4570,2025-05-03,8
user_4570,2025-05-08,28
user_4570,2025-05-06,49
user_4570,2025-05-28,8
user_4570,2025-05-05,28
user_4570,2025-05-09,13
user_4570,2025-05-18,11
user_4570,2025-05-09,29
user_4570,2025-05-05,51
user_4570,2025-05-12,21
user_4570,2025-06-03,1
user_4570,2025-05-05,20
user_4570,2025-05-04,10
user_4570,2025-05-12,3
user_4571,2025-05-29,1
user_4571,2025-05-17,8
user_4571,2025-05-16,14
user_4571,2025-06-03,17
user_4571,2025-06-11,15
user_4571,2025-05-23,34
user_4571,2025-06-17,45
user_4571,2025-05-17,106
user_4571,2025-05-20,8
user_4571,2025-05-28,13
user_4571,2025-05-16,35
user_4571,2025-06-04,37
user_4571,2025-05-23,6
user_4572,2025-05-31,13
user_4572,2025-06-11,1
user_4572,2025-06-06,12
user_4572,2025-05-31,10
user_4572,2025-06-03,34
user_4572,2025-06-01,83
user_4572,2025-06-22,26
user_4572,2025-06-15,2
user_4572,2025-06-13,4
user_4572,2025-06-20,10
user_4572,2025-06-10,29
user_4572,2025-06-06,10
user_4572,2025-06-04,40
user_4572,2025-06-11,12
user_4573,2025-06-10,43
user_4573,2025-06-26,29
user_4573,2025-06-10,14
user_4573,2025-06-15,5
user_4573,2025-06-19,47
user_4573,2025-06-17,49
user_4573,2025-06-27,10
user_4573,2025-06-09,12
user_4573,2025-06-15,9
user_4573,2025-06-11,13
user_4573,2025-06-23,14
user_4573,2025-06-13,2
user_4574,2025-05-04,24
user_4574,2025-05-03,14
user_4574,2025-05-02,7
user_4574,2025-05-03,11
user_4574,2025-05-12,9
user_4574,2025-05-13,12
user_4574,2025-05-16,2
user_4574,2025-05-12,41
user_4574,2025-05-25,46
user_4574,2025-05-26,43
user_4574,2025-05-16,4
user_4574,2025-05-08,6
user_4574,2025-05-06,44
user_4574,2025-06-01,2
user_4574,2025-05-08,7
user_4575,2025-05-23,121
user_4575,2025-05-29,74
user_4575,2025-05-18,17
user_4575,2025-06-22,8
user_4575,2025-05-24,27
user_4575,2025-05-31,39
user_4575,2025-05-30,77
user_4575,2025-05-30,1
user_4575,2025-05-29,9
user_4575,2025-05-23,11
user_4575,2025-05-25,44
user_4575,2025-05-18,30
user_4575,2025-06-18,22
user_4576,2025-06-17,26
user_4576,2025-06-17,1
user_4576,2025-06-19,61
user_4576,2025-06-22,44
user_4576,2025-06-12,14
user_4576,2025-06-15,20
user_4576,2025-06-11,11
user_4576,2025-06-21,14
user_4576,2025-06-11,15
user_4576,2025-06-23,21
user_4576,2025-06-25,8
user_4576,2025-06-25,18
user_4576,2025-06-23,12
user_4576,2025-06-12,93
user_4576,2025-06-26,28
user_4576,2025-06-14,1
user_4577,2025-07-01,18
user_4577,2025-07-01,8
user_4578,2025-06-18,30
user_4578,2025-05-16,16
user_4578,2025-05-19,2
user_4578,2025-06-09,16
user_4578,2025-05-25,31
user_4578,2025-05-20,8
user_4578,2025-05-19,76
user_4578,2025-05-28,154
user_4578,2025-05-13,2
user_4578,2025-05-24,21
user_4578,2025-05-15,11
user_4578,2025-05-14,9
user_4579,2025-06-06,6
user_4579,2025-06-10,12
user_4579,2025-06-05,2
user_4579,2025-06-06,26
user_4579,2025-06-09,2
user_4579,2025-06-15,1
user_4579,2025-06-13,8
user_4579,2025-06-04,2
user_4579,2025-06-17,5
user_4579,2025-06-07,13
user_4579,2025-06-05,69
user_4579,2025-06-08,11
user_4579,2025-06-04,16
user_4579,2025-06-19,10
user_4579,2025-06-05,1
user_4579,2025-06-08,39
user_4579,2025-06-05,62
user_4579,2025-06-24,1
user_4579,2025-06-04,11
user_4579,2025-06-04,61
user_4579,2025-06-04,56
user_4579,2025-06-14,15
user_4580,2025-06-25,6
user_4580,2025-06-27,35
user_4580,2025-06-17,12
user_4580,2025-06-14,17
user_4580,2025-06-12,6
user_4580,2025-06-13,43
user_4580,2025-06-24,27
user_4580,2025-06-27,2
user_4580,2025-06-22,4
user_4580,2025-06-17,8
user_4580,2025-06-15,20
user_4580,2025-06-17,3
user_4580,2025-06-26,3
user_4580,2025-06-16,16
user_4580,2025-06-12,24
user_4581,2025-05-06,12
user_4581,2025-05-04,10
user_4581,2025-05-01,19
user_4581,2025-05-14,4
user_4581,2025-05-02,1
user_4581,2025-05-07,23
user_4581,2025-05-13,1
user_4581,2025-06-04,82
user_4582,2025-06-28,9
user_4582,2025-06-27,41
user_4582,2025-06-25,7
user_4582,2025-06-29,19
user_4582,2025-06-25,10
user_4582,2025-06-28,7
user_4582,2025-06-30,26
user_4582,2025-07-01,14
user_4582,2025-06-30,23
user_4582,2025-06-24,27
user_4583,2025-06-18,4
user_4583,2025-06-25,40
user_4583,2025-06-21,42
user_4583,2025-06-20,15
user_4583,2025-06-22,41
user_4583,2025-06-16,27
user_4583,2025-06-18,2
user_4583,2025-06-21,3
user_4584,2025-05-22,91
user_4584,2025-05-21,3
user_4584,2025-05-25,16
user_4584,2025-05-16,4
user_4584,2025-06-09,1
user_4584,2025-05-24,31
user_4584,2025-05-19,2
user_4584,2025-06-09,6
user_4584,2025-05-16,1
user_4584,2025-06-06,15
user_4584,2025-05-19,29
user_4584,2025-05-22,7
user_4584,2025-05-19,28
user_4584,2025-05-18,15
user_4584,2025-06-04,41
user_4584,2025-06-06,28
user_4584,2025-05-22,13
user_4584,2025-06-15,29
user_4584,2025-05-17,7
user_4584,2025-05-19,29
user_4585,2025-05-26,21
user_4585,2025-05-29,4
user_4585,2025-06-05,2
user_4585,2025-06-05,101
user_4585,2025-06-19,28
user_4585,2025-05-30,7
user_4585,2025-06-29,2
user_4585,2025-05-28,35
user_4585,2025-06-01,46
user_4585,2025-05-30,7
user_4585,2025-06-03,23
user_4585,2025-06-06,5
user_4585,2025-06-13,12
user_4585,2025-05-26,16
user_4585,2025-05-29,17
user_4586,2025-06-07,10
user_4586,2025-06-06,20
user_4586,2025-06-06,25
user_4586,2025-06-17,10
user_4586,2025-06-12,36
user_4586,2025-06-08,20
user_4586,2025-06-14,25
user_4586,2025-06-11,42
user_4586,2025-06-08,32
user_4586,2025-06-15,32
user_4587,2025-05-21,46
user_4587,2025-05-22,15
user_4587,2025-06-13,15
user_4587,2025-05-25,24
user_4587,2025-05-30,20
user_4587,2025-05-22,6
user_4587,2025-06-05,27
user_4587,2025-05-23,14
user_4587,2025-06-11,3
user_4587,2025-06-02,8
user_4587,2025-05-21,6
user_4587,2025-05-26,27
user_4587,2025-05-22,38
user_4588,2025-07-01,60
user_4589,2025-06-18,3
user_4589,2025-06-19,30
user_4589,2025-06-19,29
user_4589,2025-06-23,64
user_4589,2025-06-27,16
user_4589,2025-06-28,13
user_4589,2025-06-26,24
user_4590,2025-06-04,39
user_4590,2025-06-10,6
user_4590,2025-06-08,21
user_4590,2025-06-07,46
user_4590,2025-06-04,20
user_4590,2025-06-15,53
user_4590,2025-06-06,38
user_4590,2025-06-07,20
user_4590,2025-06-02,34
user_4590,2025-06-15,6
user_4590,2025-05-31,1
user_4590,2025-06-12,30
user_4590,2025-06-10,22
user_4591,2025-05-31,5
user_4591,2025-06-22,5
user_4591,2025-05-27,29
user_4591,2025-05-27,4
user_4591,2025-06-13,18
user_4591,2025-05-28,10
user_4591,2025-05-26,17
user_4591,2025-05-26,7
user_4591,2025-06-28,16
user_4591,2025-05-29,51
user_4591,2025-05-29,25
user_4591,2025-05-28,7
user_4591,2025-05-31,16
user_4591,2025-05-30,35
user_4591,2025-06-05,65
user_4591,2025-05-29,15
user_4591,2025-06-14,6
user_4591,2025-06-07,17
user_4591,2025-06-02,6
user_4591,2025-05-28,53
user_4591,2025-05-25,15
user_4592,2025-05-30,46
user_4592,2025-06-08,42
user_4592,2025-05-28,19
user_4592,2025-05-25,39
user_4592,2025-05-24,2
user_4592,2025-06-08,8
user_4592,2025-06-05,72
user_4592,2025-05-27,58
user_4592,2025-05-26,29
user_4592,2025-05-31,29
user_4592,2025-05-25,30
user_4592,2025-06-04,2
user_4592,2025-06-01,9
user_4592,2025-06-12,8
user_4592,2025-06-04,18
user_4592,2025-06-01,2
user_4592,2025-05-25,20
user_4593,2025-06-01,106
user_4593,2025-05-24,1
user_4593,2025-05-28,12
user_4593,2025-06-01,12
user_4593,2025-06-03,29
user_4593,2025-05-24,10
user_4593,2025-05-25,21
user_4593,2025-06-04,33
user_4593,2025-06-12,112
user_4593,2025-05-24,38
user_4593,2025-06-19,56
user_4593,2025-05-24,21
user_4593,2025-06-12,4
user_4593,2025-06-01,12
user_4593,2025-05-26,9
user_4593,2025-05-27,37
user_4593,2025-06-06,1
user_4593,2025-06-01,1
user_4594,2025-06-28,4
user_4594,2025-06-27,2
user_4594,2025-06-30,16
user_4594,2025-06-26,20
user_4594,2025-06-26,16
user_4594,2025-06-27,39
user_4594,2025-06-30,36
user_4594,2025-07-01,18
user_4594,2025-06-28,1
user_4594,2025-07-01,69
user_4594,2025-07-01,16
user_4594,2025-06-26,1
user_4595,2025-06-13,28
user_4595,2025-06-07,10
user_4595,2025-06-08,13
user_4595,2025-06-21,13
user_4595,2025-06-10,12
user_4595,2025-06-11,3
user_4595,2025-06-21,4
user_4595,2025-06-24,20
user_4595,2025-06-23,2
user_4595,2025-06-11,2
user_4595,2025-06-07,28
user_4595,2025-06-17,2
user_4595,2025-07-01,21
user_4595,2025-06-26,22
user_4595,2025-06-13,1
user_4595,2025-06-07,72
user_4595,2025-06-08,25
user_4595,2025-06-10,70
user_4596,2025-05-31,11
user_4596,2025-05-28,8
user_4596,2025-05-30,83
user_4596,2025-05-31,3
user_4596,2025-05-29,23
user_4596,2025-05-29,1
user_4596,2025-06-11,1
user_4596,2025-06-02,25
user_4596,2025-06-08,1
user_4596,2025-05-28,9
user_4596,2025-06-17,46
user_4596,2025-06-03,3
user_4596,2025-06-10,7
user_4597,2025-06-05,37
user_4597,2025-05-25,2
user_4597,2025-05-28,28
user_4597,2025-06-13,49
user_4597,2025-06-03,29
user_4597,2025-05-25,2
user_4597,2025-05-21,14
user_4597,2025-05-31,13
user_4597,2025-05-28,12
user_4597,2025-05-29,12
user_4597,2025-05-29,1
user_4597,2025-05-25,60
user_4597,2025-05-28,67
user_4597,2025-05-25,1
user_4597,2025-05-21,46
user_4597,2025-05-24,6
user_4598,2025-06-28,59
user_4598,2025-06-25,6
user_4598,2025-06-25,34
user_4598,2025-06-29,16
user_4598,2025-06-23,69
user_4598,2025-07-01,15
user_4598,2025-06-25,1
user_4598,2025-06-25,3
user_4599,2025-06-15,1
user_4599,2025-06-14,1
user_4599,2025-06-13,31
user_4599,2025-06-17,6
user_4599,2025-06-27,12
user_4599,2025-06-29,37
user_4599,2025-06-16,6
user_4599,2025-06-19,13
user_4599,2025-06-16,25
user_4599,2025-06-16,1
user_4600,2025-05-23,23
user_4600,2025-05-22,33
user_4600,2025-06-15,52
user_4600,2025-05-18,1
user_4600,2025-06-01,19
user_4600,2025-05-21,49
user_4600,2025-05-18,5
user_4600,2025-05-21,2
user_4601,2025-06-15,23
user_4601,2025-06-15,27
user_4601,2025-06-21,12
user_4601,2025-06-08,4
user_4601,2025-06-23,30
user_4601,2025-06-06,57
user_4601,2025-06-12,2
user_4601,2025-06-10,12
user_4601,2025-06-16,8
user_4601,2025-06-05,21
user_4601,2025-06-09,19
user_4601,2025-06-19,1
user_4601,2025-06-15,35
user_4601,2025-06-05,7
user_4602,2025-06-15,35
user_4602,2025-06-23,31
user_4602,2025-06-07,5
user_4602,2025-06-10,17
user_4602,2025-06-04,47
user_4602,2025-06-08,3
user_4602,2025-06-06,7
user_4602,2025-06-08,48
user_4602,2025-06-08,5
user_4602,2025-06-08,3
user_4602,2025-06-10,52
user_4602,2025-06-17,44
user_4602,2025-06-08,3
user_4602,2025-06-14,22
user_4602,2025-06-14,29
user_4602,2025-06-06,1
user_4603,2025-06-14,12
user_4603,2025-06-25,15
user_4603,2025-06-14,4
user_4603,2025-06-19,33
user_4603,2025-06-17,38
user_4603,2025-06-23,37
user_4603,2025-06-24,4
user_4603,2025-06-14,18
user_4603,2025-06-16,18
user_4603,2025-06-16,2
user_4603,2025-06-19,27
user_4603,2025-06-16,36
user_4603,2025-06-16,6
user_4604,2025-06-25,31
user_4604,2025-07-01,18
user_4604,2025-06-25,40
user_4604,2025-06-25,14
user_4604,2025-06-26,31
user_4604,2025-06-28,24
user_4604,2025-07-01,14
user_4605,2025-05-18,11
user_4605,2025-05-14,31
user_4605,2025-05-22,25
user_4605,2025-05-27,4
user_4605,2025-05-15,64
user_4605,2025-05-10,55
user_4605,2025-05-10,1
user_4605,2025-05-11,11
user_4605,2025-05-12,12
user_4605,2025-05-15,97
user_4605,2025-05-17,29
user_4605,2025-05-09,18
user_4605,2025-05-12,6
user_4605,2025-06-30,7
user_4605,2025-05-29,12
user_4605,2025-05-13,3
user_4606,2025-07-01,35
user_4606,2025-06-23,1
user_4606,2025-06-29,2
user_4606,2025-06-22,12
user_4606,2025-06-28,5
user_4606,2025-06-22,6
user_4606,2025-06-22,13
user_4606,2025-06-27,6
user_4606,2025-06-25,4
user_4606,2025-06-28,29
user_4607,2025-06-13,5
user_4607,2025-06-17,13
user_4607,2025-06-11,37
user_4607,2025-06-07,7
user_4607,2025-06-20,3
user_4607,2025-06-13,9
user_4607,2025-06-10,10
user_4607,2025-06-14,7
user_4607,2025-06-12,19
user_4607,2025-06-11,40
user_4607,2025-06-23,3
user_4607,2025-06-25,3
user_4607,2025-06-08,75
user_4607,2025-06-14,40
user_4608,2025-07-01,18
user_4608,2025-06-27,36
user_4608,2025-06-30,2
user_4608,2025-06-29,31
user_4608,2025-07-01,15
user_4608,2025-06-29,12
user_4608,2025-06-27,24
user_4608,2025-06-29,10
user_4609,2025-06-04,52
user_4609,2025-06-05,4
user_4609,2025-06-06,22
user_4609,2025-06-11,14
user_4609,2025-06-06,5
user_4609,2025-05-30,1
user_4609,2025-06-03,6
user_4609,2025-06-21,1
user_4609,2025-06-16,14
user_4609,2025-06-14,3
user_4609,2025-06-22,8
user_4609,2025-06-13,37
user_4609,2025-05-30,1
user_4609,2025-06-01,24
user_4610,2025-07-01,14
user_4610,2025-06-30,14
user_4611,2025-06-18,81
user_4611,2025-06-26,2
user_4611,2025-06-25,20
user_4611,2025-06-20,4
user_4611,2025-06-16,17
user_4611,2025-06-15,6
user_4611,2025-06-18,31
user_4611,2025-06-19,18
user_4612,2025-06-07,11
user_4612,2025-06-13,79
user_4612,2025-06-06,19
user_4612,2025-06-17,4
user_4612,2025-06-05,18
user_4612,2025-06-18,9
user_4612,2025-06-22,11
user_4612,2025-06-09,8
user_4612,2025-06-05,5
user_4612,2025-06-15,10
user_4612,2025-06-06,14
user_4613,2025-06-09,80
user_4613,2025-06-02,21
user_4613,2025-06-14,9
user_4613,2025-06-04,7
user_4613,2025-06-05,5
user_4613,2025-06-05,28
user_4613,2025-06-10,27
user_4613,2025-07-01,5
user_4613,2025-06-05,7
user_4613,2025-06-12,10
user_4613,2025-06-04,19
user_4613,2025-06-25,7
user_4613,2025-06-13,10
user_4613,2025-06-23,17
user_4613,2025-06-06,32
user_4613,2025-06-08,22
user_4613,2025-06-12,54
user_4614,2025-05-11,48
user_4614,2025-05-04,5
user_4614,2025-05-30,13
user_4614,2025-05-13,16
user_4614,2025-05-25,1
user_4614,2025-05-03,12
user_4614,2025-05-25,18
user_4614,2025-05-15,43
user_4615,2025-05-04,30
user_4615,2025-05-17,1
user_4615,2025-05-31,10
user_4615,2025-05-04,5
user_4615,2025-05-26,13
user_4615,2025-05-14,11
user_4615,2025-05-04,20
user_4615,2025-05-10,5
user_4615,2025-05-06,5
user_4616,2025-05-31,16
user_4616,2025-06-14,10
user_4616,2025-06-03,2
user_4616,2025-06-05,19
user_4616,2025-05-29,7
user_4616,2025-05-31,43
user_4616,2025-06-05,24
user_4616,2025-06-02,9
user_4616,2025-05-31,5
user_4616,2025-06-30,11
user_4616,2025-06-01,8
user_4616,2025-06-01,3
user_4617,2025-06-13,26
user_4617,2025-06-14,30
user_4617,2025-06-17,2
user_4617,2025-06-27,12
user_4617,2025-06-14,18
user_4617,2025-06-22,19
user_4617,2025-06-16,1
user_4617,2025-06-27,1
user_4617,2025-06-16,7
user_4617,2025-06-15,9
user_4617,2025-06-27,29
user_4618,2025-05-16,31
user_4618,2025-05-18,1
user_4618,2025-06-11,22
user_4618,2025-05-20,2
user_4618,2025-05-15,26
user_4618,2025-06-12,43
user_4618,2025-05-21,7
user_4618,2025-05-16,7
user_4618,2025-05-31,25
user_4618,2025-06-11,4
user_4619,2025-06-22,8
user_4619,2025-06-19,29
user_4619,2025-06-22,4
user_4619,2025-06-18,15
user_4619,2025-06-19,11
user_4619,2025-06-18,10
user_4619,2025-06-28,5
user_4619,2025-06-10,4
user_4619,2025-06-21,7
user_4619,2025-06-13,6
user_4619,2025-06-10,60
user_4620,2025-06-04,9
